Close,Predictions
43.93000030517578,44.517986
43.790000915527344,44.698116
43.68000030517578,44.8106
43.900001525878906,44.8582
44.06999969482422,44.903408
44.27000045776367,44.964966
44.220001220703125,45.055084
44.810001373291016,45.135754
44.70000076293945,45.294163
44.90999984741211,45.442585
45.279998779296875,45.59946
45.470001220703125,45.79364
44.5099983215332,46.00309
42.810001373291016,46.034622
43.779998779296875,45.719345
43.119998931884766,45.458305
43.93000030517578,45.144825
44.56999969482422,44.98789
44.0,45.02038
44.5,45.04297
44.369998931884766,45.144115
44.099998474121094,45.24222
42.47999954223633,45.283993
43.40999984741211,45.040874
42.599998474121094,44.862186
43.22999954223633,44.60151
42.88999938964844,44.447933
43.060001373291016,44.307423
43.66999816894531,44.224617
42.93000030517578,44.275337
43.52000045776367,44.260395
43.0099983215332,44.317337
44.400001525878906,44.31368
43.849998474121094,44.50542
44.279998779296875,44.66077
44.11000061035156,44.85025
43.52000045776367,44.996265
42.90999984741211,45.00874
43.209999084472656,44.865726
43.5099983215332,44.72261
44.18000030517578,44.643185
43.529998779296875,44.70764
43.099998474121094,44.72215
43.13999938964844,44.650955
43.34000015258789,44.560143
44.06999969482422,44.503857
44.900001525878906,44.584732
45.5099983215332,44.842384
46.22999954223633,45.23494
45.9900016784668,45.742542
45.13999938964844,46.184315
44.97999954223633,46.396698
43.91999816894531,46.452175
44.400001525878906,46.257072
44.0099983215332,46.059578
44.15999984741211,45.82139
44.56999969482422,45.62727
43.79999923706055,45.54568
43.11000061035156,45.404102
42.400001525878906,45.15605
41.970001220703125,44.790466
41.95000076293945,44.36332
41.93000030517578,43.970768
40.54999923706055,43.64907
42.189998626708984,43.194683
42.849998474121094,43.011845
42.959999084472656,43.070854
43.650001525878906,43.24971
43.25,43.56813
42.040000915527344,43.838165
43.0,43.86068
43.22999954223633,43.92353
43.43000030517578,44.02065
43.34000015258789,44.148468
42.310001373291016,44.25559
42.880001068115234,44.176144
42.369998931884766,44.118862
42.72999954223633,43.993336
42.11000061035156,43.915024
42.470001220703125,43.76954
42.529998779296875,43.676014
42.27000045776367,43.62622
42.15999984741211,43.563763
40.95000076293945,43.490215
40.63999938964844,43.235027
39.529998779296875,42.894756
40.77000045776367,42.39427
41.58000183105469,42.09097
42.45000076293945,42.037655
42.880001068115234,42.240158
42.439998626708984,42.596725
42.11000061035156,42.904594
42.33000183105469,43.09777
41.70000076293945,43.244835
42.22999954223633,43.247047
41.68000030517578,43.2678
41.869998931884766,43.202232
41.70000076293945,43.139683
41.970001220703125,43.05855
42.400001525878906,43.023758
42.599998474121094,43.080166
42.20000076293945,43.199165
42.13999938964844,43.26697
42.959999084472656,43.295395
43.08000183105469,43.42908
43.02000045776367,43.604046
42.93000030517578,43.763172
43.349998474121094,43.878155
43.36000061035156,44.021824
43.06999969482422,44.15512
42.88999938964844,44.218395
41.86000061035156,44.2137
41.38999938964844,44.017536
40.88999938964844,43.696228
41.5,43.288578
41.72999954223633,42.9983
42.0099983215332,42.835415
41.189998626708984,42.799232
41.779998779296875,42.70023
41.810001373291016,42.686024
42.29999923706055,42.71338
42.16999816894531,42.83312
42.349998474121094,42.95513
41.849998474121094,43.090252
41.88999938964844,43.132236
42.41999816894531,43.13457
42.02000045776367,43.198933
42.290000915527344,43.21555
42.470001220703125,43.25299
42.84000015258789,43.319805
42.90999984741211,43.446777
42.84000015258789,43.59125
42.7400016784668,43.711517
42.9900016784668,43.787663
43.13999938964844,43.8715
42.84000015258789,43.967354
42.72999954223633,44.00635
42.27000045776367,43.998413
41.709999084472656,43.898148
42.09000015258789,43.685715
40.91999816894531,43.515484
39.880001068115234,43.203888
39.380001068115234,42.721783
38.97999954223633,42.16148
39.41999816894531,41.587776
39.369998931884766,41.160812
39.61000061035156,40.85378
39.970001220703125,40.68633
39.59000015258789,40.663624
40.61000061035156,40.653797
40.77000045776367,40.811394
41.0099983215332,41.04294
41.38999938964844,41.312984
41.650001525878906,41.61909
40.83000183105469,41.934795
40.95000076293945,42.079666
40.63999938964844,42.14694
40.720001220703125,42.116604
40.56999969482422,42.058064
40.65999984741211,41.969517
41.150001525878906,41.894096
41.63999938964844,41.910152
41.470001220703125,42.038937
41.59000015258789,42.172913
41.66999816894531,42.310787
41.9900016784668,42.44193
41.91999816894531,42.59982
41.95000076293945,42.733715
41.900001525878906,42.842163
41.720001220703125,42.914474
41.900001525878906,42.93136
41.52000045776367,42.948883
41.91999816894531,42.90311
42.22999954223633,42.89972
42.47999954223633,42.961205
42.709999084472656,43.081127
42.91999816894531,43.24555
43.06999969482422,43.438354
42.66999816894531,43.638374
43.08000183105469,43.748756
42.5,43.868534
42.7599983215332,43.879845
42.880001068115234,43.8845
43.06999969482422,43.9009
43.5,43.94909
43.599998474121094,44.071033
43.66999816894531,44.221966
43.7599983215332,44.375145
43.7599983215332,44.520645
42.9900016784668,44.640324
43.43000030517578,44.609055
43.31999969482422,44.5879
43.77000045776367,44.55199
44.220001220703125,44.58641
44.400001525878906,44.71541
43.91999816894531,44.89473
43.29999923706055,44.994728
43.369998931884766,44.950184
44.060001373291016,44.860992
42.97999954223633,44.870823
42.400001525878906,44.748905
42.75,44.50374
42.849998474121094,44.296528
42.7400016784668,44.149117
43.060001373291016,44.033985
42.77000045776367,44.002888
42.81999969482422,43.968227
43.09000015258789,43.948486
42.88999938964844,43.98062
42.66999816894531,43.998936
43.09000015258789,43.975945
41.45000076293945,44.00447
38.790000915527344,43.79247
38.84000015258789,43.101597
38.25,42.318317
38.0,41.510635
36.959999084472656,40.774246
36.95000076293945,40.02234
36.58000183105469,39.37795
36.869998931884766,38.821033
36.349998474121094,38.431282
35.38999938964844,38.09793
35.20000076293945,37.70128
34.2400016784668,37.30855
34.47999954223633,36.832382
34.650001525878906,36.42287
35.18000030517578,36.12406
34.61000061035156,35.995544
34.869998931884766,35.881073
35.08000183105469,35.83014
34.34000015258789,35.84505
34.84000015258789,35.780197
34.34000015258789,35.76156
35.08000183105469,35.690804
35.33000183105469,35.713943
35.54999923706055,35.810497
36.119998931884766,35.959682
35.83000183105469,36.195557
36.34000015258789,36.394436
36.5,36.624065
36.83000183105469,36.85634
37.380001068115234,37.104893
37.40999984741211,37.40576
37.279998779296875,37.69047
36.90999984741211,37.907536
36.83000183105469,38.006397
36.5,38.02424
36.380001068115234,37.9511
36.5099983215332,37.828465
36.689998626708984,37.719078
36.2400016784668,37.657352
36.0099983215332,37.559723
35.900001525878906,37.428078
35.779998779296875,37.283997
36.220001220703125,37.13734
35.93000030517578,37.076027
35.43000030517578,37.0193
34.70000076293945,36.901653
35.45000076293945,36.667248
35.93000030517578,36.523506
35.83000183105469,36.50892
35.43000030517578,36.542027
35.689998626708984,36.5362
35.790000915527344,36.55314
36.11000061035156,36.59155
36.29999923706055,36.681496
36.5,36.809933
36.34000015258789,36.967583
36.459999084472656,37.09241
36.459999084472656,37.20253
36.459999084472656,37.2889
36.43000030517578,37.35136
36.77000045776367,37.38872
36.38999938964844,37.459103
36.77000045776367,37.4767
37.279998779296875,37.525368
38.209999084472656,37.655357
38.47999954223633,37.942272
38.369998931884766,38.299877
38.38999938964844,38.62373
38.029998779296875,38.88952
37.47999954223633,39.034817
37.61000061035156,39.02077
36.90999984741211,38.955166
37.04999923706055,38.7672
36.93000030517578,38.573204
36.970001220703125,38.38438
36.599998474121094,38.231884
36.54999923706055,38.063408
37.279998779296875,37.906788
37.220001220703125,37.887234
37.65999984741211,37.923214
37.04999923706055,38.048214
37.7400016784668,38.105076
38.33000183105469,38.229008
38.68000030517578,38.45132
38.290000915527344,38.738815
38.630001068115234,38.95626
38.52000045776367,39.163364
38.290000915527344,39.316326
38.04999923706055,39.387173
38.13999938964844,39.37341
38.029998779296875,39.335766
38.290000915527344,39.274197
38.31999969482422,39.249855
38.47999954223633,39.24944
38.220001220703125,39.28494
38.540000915527344,39.292564
38.33000183105469,39.336445
39.13999938964844,39.35747
38.900001525878906,39.48908
38.88999938964844,39.61282
38.970001220703125,39.716244
39.22999954223633,39.807457
39.31999969482422,39.918648
39.290000915527344,40.035244
39.380001068115234,40.132675
39.31999969482422,40.220997
38.90999984741211,40.282387
39.18000030517578,40.260075
39.13999938964844,40.245163
38.93000030517578,40.227295
38.880001068115234,40.179123
38.75,40.117554
39.060001373291016,40.039032
38.88999938964844,40.01184
39.4900016784668,39.985016
39.40999984741211,40.055233
40.06999969482422,40.145374
40.66999816894531,40.334194
40.61000061035156,40.63026
40.5099983215332,40.92206
40.34000015258789,41.155518
40.189998626708984,41.301884
40.709999084472656,41.363323
39.81999969482422,41.455925
40.15999984741211,41.40807
38.13999938964844,41.360126
37.58000183105469,41.00593
37.06999969482422,40.489597
37.2400016784668,39.896217
37.5099983215332,39.37974
37.689998626708984,39.01228
38.16999816894531,38.79411
38.2599983215332,38.750587
38.04999923706055,38.808796
37.810001373291016,38.876984
38.09000015258789,38.906506
37.7400016784668,38.95706
36.93000030517578,38.955452
36.5099983215332,38.80971
36.31999969482422,38.55783
36.22999954223633,38.264057
35.849998474121094,37.97848
35.720001220703125,37.6807
34.66999816894531,37.40196
33.93000030517578,37.017456
34.720001220703125,36.534492
34.099998474121094,36.190174
33.41999816894531,35.864838
34.880001068115234,35.49966
34.29999923706055,35.380104
36.400001525878906,35.303905
35.459999084472656,35.568314
35.02000045776367,35.814102
33.7599983215332,35.958763
34.59000015258789,35.85213
32.16999816894531,35.765232
30.020000457763672,35.342937
32.709999084472656,34.524494
30.18000030517578,34.017895
32.15999984741211,33.358833
32.36000061035156,33.00601
30.420000076293945,32.868507
29.010000228881836,32.584023
28.489999771118164,32.08004
29.700000762939453,31.470959
29.75,31.057508
31.75,30.796673
30.899999618530273,30.91929
32.66999816894531,31.092958
32.63999938964844,31.517344
31.75,31.999474
32.869998931884766,32.32057
33.63999938964844,32.67888
34.56999969482422,33.110527
33.61000061035156,33.649128
34.599998474121094,34.024757
35.38999938964844,34.41541
35.13999938964844,34.868454
36.439998626708984,35.249073
35.970001220703125,35.733177
35.880001068115234,36.124214
36.90999984741211,36.405098
36.08000183105469,36.745686
35.619998931884766,36.938194
36.25,36.969555
36.689998626708984,37.01445
37.380001068115234,37.120697
38.33000183105469,37.34244
37.90999984741211,37.727844
38.119998931884766,38.0708
38.36000061035156,38.380676
37.63999938964844,38.66588
37.619998931884766,38.788887
38.5099983215332,38.81894
38.5099983215332,38.93399
36.959999084472656,39.067368
37.220001220703125,38.95788
38.099998474121094,38.79873
37.36000061035156,38.76776
37.04999923706055,38.68568
37.91999816894531,38.550972
37.7599983215332,38.542934
38.06999969482422,38.567177
37.68000030517578,38.652546
37.630001068115234,38.695156
37.2599983215332,38.70715
37.5,38.64759
37.4900016784668,38.60074
37.40999984741211,38.563168
38.18000030517578,38.523678
38.189998626708984,38.60506
